date,bnkid,bnkid_remap,indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,volume_factor,volume_cost,amount,amount_factor,amount_cost,amount_after_cost
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSTAR,5715,615715,00913DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSTAR,5715,615715,02121DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,REGULATORY PRODUCT FEE,REGULATORY PRODUCT FEE,5873,625873,FD_DERIVED_02,REGULATORY PRODUCT FEE,EXPENSE,M,1,0,0,-1,0,0,-1
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITNYCE,5715,615715,00216DEBIT,NYCE DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITPULSE,5715,625715,02323DEBIT,PULSE DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSHAZAM,5715,615715,00317DEBIT,SHAZAM DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITJEANIE,5715,615715,02929DEBIT,JEANIE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITACCEL,5715,625715,02424DEBIT,ACCEL DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITINTERLINK,5715,615715,00615DEBIT,INTERLINK DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS DATAWIRE,2806,622806,42CREDIT,AVS DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITAFFN,5715,625715,02626DEBIT,AFFN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1,0,0,-5,0,0,-5
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITSTAR,5715,625715,00913DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS DISCOVER ACQUIRING,3521,623521,61KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820101137,EAST THAI & NOODLES,PASS-THRU REVENUE,MC BIN ICA,MC BIN ICA,,,IDW-CT-000361DEBIT_I,BIN/ICA AMOUNT,REVENUE,M,34,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100634,NICE N EASY OYSTER BAR,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - ACCEL DEBIT,0000,,02424DEBIT,ACCEL DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,02121DEBIT,STAR DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - NYCE DEBIT,0000,,00216DEBIT,NYCE DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11561DEBIT,DISCOVER ACQUIRING,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - ALASKA OPTION,0000,,02727DEBIT,ALASKA OPTION,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0121CREDIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - PULSE DEBIT,0000,,02323DEBIT,PULSE DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - AFFN DEBIT,0000,,02626DEBIT,AFFN DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,53143CREDIT,AMERICAN EXPRESS OPT BLUE,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - SHAZAM DEBIT,0000,,00317DEBIT,SHAZAM DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0781DEBIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - GENERIC DEBIT,0000,,-212DEBIT,GENERIC DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - JEANIE,0000,,02929DEBIT,JEANIE,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - CU24 DEBIT,0000,,02525DEBIT,CU24 DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - INTERLINK DEBIT,0000,,00615DEBIT,INTERLINK DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,00913DEBIT,STAR DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - MAESTRO DEBIT,0000,,00114DEBIT,MAESTRO DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11461CREDIT,DISCOVER ACQUIRING,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,00418DEBIT,STAR DEBIT,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1324DEBIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PASS-THRU REVENUE,PROCESSING INTEGRITY FEE-IMAGE FEE,PROCESSING INTEGRITY FEE-IMAGE FEE,,,MSTIMGFE103_I,PS INTG IMGFEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PASS-THRU REVENUE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI VALIDATION FINE,,,MRCPCINC-201_I,START PCI NVF,REVENUE,M,1,0,0,19.950000762939453,0,0,19.950000762939453
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PASS-THRU REVENUE,INVALID TIN FEE,INVALID TIN FEE,,,IDW-MT-00100_I,INVALID TAXPAYER IDENTIFICATION AMOUNT,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PASS-THRU REVENUE,PROCESSING INTEGRITY FEE-PRE AUTHORIZATION,PROCESSING INTEGRITY FEE-PRE AUTHORIZATION,,,MSTPIPRE103_I,INTG P ATH FEE,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING REVENUE,ACCOUNT CHARGE FIVE AMOUNT,ACCOUNT CHARGE FIVE AMOUNT,,,IDW-MT-00117_I,ACCOUNT CHARGE FIVE AMOUNT,REVENUE,M,0,0,0,3.950000047683716,0,0,3.950000047683716
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100634,NICE N EASY OYSTER BAR,PROCESSING REVENUE,ACCOUNT CHARGE SECOND AMOUNT,ACCOUNT CHARGE SECOND AMOUNT,,,IDW-MT-00026_I,ACCOUNT CHARGE SECOND AMOUNT,REVENUE,M,0,0,0,9.949999809265137,0,0,9.949999809265137
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - ALASKA OPTION,0000,,02727DEBIT,ALASKA OPTION,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - SHAZAM DEBIT,0000,,00317DEBIT,SHAZAM DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - NYCE DEBIT,0000,,00216DEBIT,NYCE DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - GENERIC DEBIT,0000,,-212DEBIT,GENERIC DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - ACCEL DEBIT,0000,,02424DEBIT,ACCEL DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - PULSE DEBIT,0000,,02323DEBIT,PULSE DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11561DEBIT,DISCOVER ACQUIRING,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,53143CREDIT,AMERICAN EXPRESS OPT BLUE,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,02121DEBIT,STAR DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0781DEBIT,MASTERCARD,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - AFFN DEBIT,0000,,02626DEBIT,AFFN DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - JEANIE,0000,,02929DEBIT,JEANIE,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - CU24 DEBIT,0000,,02525DEBIT,CU24 DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,00418DEBIT,STAR DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - STAR DEBIT,0000,,00913DEBIT,STAR DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - INTERLINK DEBIT,0000,,00615DEBIT,INTERLINK DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,PIN DEBIT SALES VOLUME,SALES VOLUME - MAESTRO DEBIT,0000,,00114DEBIT,MAESTRO DEBIT,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11461CREDIT,DISCOVER ACQUIRING,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100634,NICE N EASY OYSTER BAR,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1324DEBIT,VISA,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PASS-THRU EXPENSE,MC LICENSE FEE,MC LICENSE FEE,,820012,FD_DERIVED_05_1,MC LICENSE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0121CREDIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT AMEX OPT BLUE,9998,629998,FD_DERIVED_05_43,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1,0,0,-5,0,0,-5
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KDEBIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT MASTERCARD,9998,629998,FD_DERIVED_05_1,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI DATA VALIDATION FINE,5859,625859,MRCPCINC,NON-RECEIPT OF PCI DATA VALIDATION FINE,EXPENSE,M,1,0,0,-15,0,0,-15
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS MASTERCARD,3521,623521,1KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,PCI RAPID COMPLY FEE,PCI RAPID COMPLY PER STATEMENT CHARGE,0001,720001,PCIRAPIDCOMPLY,PCI RAPID COMPLY STATEMENT CHARGE,EXPENSE,M,1,0,0,-2,0,0,-2
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11461CREDIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
