indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,amount,bnkid,date
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,AMEX OPT BLUE NETWORK FEE,AMEX OPT BLUE NETWORK FEE,,820001,AMXNTWRK4303_E,AMEX OPT BLUE NETWORK FEE,EXPENSE,M,0.0000,4.0900000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,INTRNTL ACQ PROC FEE CR,INTRNTL ACQ PROC FEE CR,,820001,VSAIDPRC403_E,INTRNTL ACQ PROC FEE CR,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,MC CVC2 FEE,MC CVC2 FEE,,,MSTCVC2103_E,MC CVC2 FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,MC LICENSE FEE,MC LICENSE FEE,,820012,FD_DERIVED_05_1,MC LICENSE FEE,EXPENSE,M,310.0000,0.0189100,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000094CREDIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0.0000,198.7400000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,MC DIGITAL ENABLEMENT,MC DIGITAL ENABLEMENT,,820001,MSTDIGEN103_E,MC DIGITAL ENABLEMENT,EXPENSE,M,0.0000,0.0600000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,VISA FILE TRANSMISSION FEE,VISA FILE TRANSMISSION FEE,,,VSAFLTMF403_E,FILE TRANSMISSION FEE,EXPENSE,M,18.0000,0.0300000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,VISA ACQUIRING PROCESSOR FEE AMOUNT,VISA ACQUIRING PROCESSOR FEE AMOUNT,,820001,IDW-MT-00030_E,VISA ACQUIRING PROCESSOR FEE AMOUNT,EXPENSE,M,13.0000,0.2535000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,MC ICA AVS CARD NOT PRSNT,MC ICA AVS CARD NOT PRSNT,,,MSTAVSCN103_E,MC ICA AVS CARD NOT PRSNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS MC,,,IDW-CT-ASSMT1CREDIT_E,MASTERCARD,EXPENSE,M,0.0000,0.4030000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,PROCESSING INTEGRITY FEE-PRE AUTHORIZATION,MCPIF- - PRE AUTHORIZATION TOTAL,,,MSTPIPRE103_E,MCPIF- - PRE AUTHORIZATION TOTAL,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,VISA ACQUIRER PROCESSOR DEBIT FEE AMOUNT,VISA ACQUIRER PROCESSOR DEBIT FEE AMOUNT,,820001,IDW-MT-00066_E,VISA ACQUIRER PROCESSOR DEBIT FEE AMOUNT,EXPENSE,M,7.0000,0.1085000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,DISC ADDRESS VERIFICATION FEE,DISC ADDRESS VERIFICATION FEE,,,DSCADVSC6103_E,ADDR VERIFICATION SRV FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,MASTERCARD CROSS BORDER FEE AMOUNT,MASTERCARD CROSS BORDER FEE AMOUNT,,,IDW-MT-00032_E,MASTERCARD CROSS BORDER FEE AMOUNT,EXPENSE,M,0.0000,1.8600000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,DISCOVER AUTH FEE,DISCOVER AUTH FEE,,,DSCAUTH6103_E,DISC AUTH FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000114DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,1.7000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,DECLINE SERVICE FEE US,DECLINE SERVICE FEE US,,820001,MSTDSFUS103_E,DECLINE SERVICE FEE US,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000114CREDIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,-4.7500000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,INTERCHANGE,MC INTERCHANGE,,,IDW-CT-000091CREDIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0.0000,5.7400000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,DIGITAL INVESTMENT FEE,MC DIGITAL INVESTMENT FEE,,,DSCDGINV6103_E,DIGITAL INVESTMENT FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,PROCESSING INTEGRITY FEE-IMAGE FEE,MCPIF- - IMAGE FEE TOTAL,,,MSTIMGFE103_E,MCPIF- - IMAGE FEE TOTAL,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,MASTERCARD ACQUIRER SUPPORT FEE AMOUNT,MASTERCARD ACQUIRER SUPPORT FEE AMOUNT,,820001,IDW-MT-00033_E,MASTERCARD ACQUIRER SUPPORT FEE AMOUNT,EXPENSE,M,0.0000,2.6400000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,VISA ACQ CR VOUCHER,VISA ACQ CR VOUCHER,,,VSAADPRC403_E,ACQ DATA PROC RTN C,EXPENSE,M,1.0000,0.0200000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,IDW-CT-ASSMT4CREDIT_E,VISA,EXPENSE,M,0.0000,9.9574000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1.0000,5.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,7872.7200,1.1809080,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS VISA,3507,623507,4MDEBIT,ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,7.0000,0.1225000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0011CREDIT,MASTERCARD,EXPENSE,M,1.0000,0.0150000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0761DEBIT,MASTERCARD,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,12061CREDIT,DISCOVER ACQUIRING,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1074DEBIT,VISA,EXPENSE,M,6.0000,0.0900000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,12161DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,2806,622806,4TDEBIT,AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,7.0000,0.0700000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS CPU OR GATEWAY AUTHORIZATIONS,2806,622806,4PDEBIT,AVS CPU OR GATEWAY AUTHORIZATIONS,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS VISA,3507,623507,4MCREDIT,ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,13.0000,0.2275000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BATCH HEADER,BATCH HEADER,5717,625717,IDW-MT-00001_C,ETC BATCH HEADER,EXPENSE,M,17.0000,0.2550000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,AMEX OPT BLUE INDUSTRY FEES,AXB PSF RETAIL,6054,626054,50143CREDIT,AXB PSF RETAIL,EXPENSE,M,2479.0700,3.7186050,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS CPU OR GATEWAY AUTHORIZATIONS,2806,622806,61PCREDIT,AVS CPU OR GATEWAY AUTHORIZATIONS,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT MASTERCARD,9998,629998,FD_DERIVED_05_1,BASE DISCOUNT,EXPENSE,M,310.0000,0.0465000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,REGULATORY PRODUCT FEE,REGULATORY PRODUCT FEE,5873,625873,FD_DERIVED_02,REGULATORY PRODUCT FEE,EXPENSE,M,1.0000,1.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT AMEX OPT BLUE,9998,629998,FD_DERIVED_05_43,BASE DISCOUNT,EXPENSE,M,2479.0700,0.3718605,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS VISA,3507,623507,4ADEBIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ACCESS ONE GOLD MONTHLY FEE,ACCESS ONE GOLD MONTHLY FEE,5980,625980,5980,ACCESS ONE GOLD,EXPENSE,M,1.0000,2.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS AMERICAN EXPRESS BLUE,3507,623507,43ACREDIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,10.0000,0.1750000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT MASTERCARD,9999,629999,FD_DERIVED_04_1,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,12161DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,2806,622806,4TCREDIT,AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,13.0000,0.1300000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - OPT BLUE,5714,615714,50143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,12061CREDIT,DISCOVER ACQUIRING,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT DISCOVER ACQ,9999,629999,FD_DERIVED_04_61,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0761DEBIT,MASTERCARD,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS DISCOVER ACQUIRING,3507,623507,61ACREDIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,PCI RAPID COMPLY FEE,PCI RAPID COMPLY PER STATEMENT CHARGE,0001,720001,PCIRAPIDCOMPLY,PCI RAPID COMPLY STATEMENT CHARGE,EXPENSE,M,1.0000,2.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0011CREDIT,MASTERCARD,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI DATA VALIDATION FINE,5859,625859,MRCPCINC,NON-RECEIPT OF PCI DATA VALIDATION FINE,EXPENSE,M,1.0000,15.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS MASTERCARD,3507,623507,1ACREDIT,CPU-CPU (CENTRAL PROCESSING UNIT) LINES OR A GATEWAY,EXPENSE,M,34.0000,0.5950000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD NONDIAL AUTHS,NONDIAL AUTHS MASTERCARD,3507,623507,1MCREDIT,ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,1.0000,0.0175000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS CPU OR GATEWAY AUTHORIZATIONS,2806,622806,43PCREDIT,AVS CPU OR GATEWAY AUTHORIZATIONS,EXPENSE,M,10.0000,0.1000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,0114CREDIT,VISA,EXPENSE,M,11.0000,0.1650000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,2806,622806,1TCREDIT,AVS ELECTRONIC COMMERCE AUTHORIZATION USING THE CPU MODE OF ACCESS OR A GATEWAY,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - OPT BLUE,5714,625714,50143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,10.0000,0.1500000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,1074DEBIT,VISA,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,0114CREDIT,VISA,EXPENSE,M,1.0000,0.0150000,2900,12/01/2022
EXPENSE,202212,FD,5230722904000037,RETROMARINE,PROCESSING EXPENSE,ACH REJECT FEE,ACH REJECT FEE,5113,625113,IDW-MT-00064_C,ACH REJECT FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,1.0000,310.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,17.0000,7872.7200000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,10.0000,2479.0700000,2900,12/01/2022
QUALIFICATION,202212,FD,5230722904000037,RETROMARINE,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0.0000,0.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0011CREDIT,MASTERCARD,RETURN,M,0.0000,0.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1074DEBIT,VISA,RETURN,M,0.0000,0.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,12161DEBIT,DISCOVER ACQUIRING,RETURN,M,0.0000,0.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0114CREDIT,VISA,RETURN,M,1.0000,270.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,12061CREDIT,DISCOVER ACQUIRING,RETURN,M,0.0000,0.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,50143CREDIT,AMERICAN EXPRESS OPT BLUE,RETURN,M,0.0000,0.0000000,2900,12/01/2022
RETURN,202212,FD,5230722904000037,RETROMARINE,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0761DEBIT,MASTERCARD,RETURN,M,0.0000,0.0000000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,AMEX OPT BLUE INTERCHANGE DISCOUNT REVENUE,,,IDW-CT-0001143CREDIT_I,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,REVENUE,M,0.0000,0.0000000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,OTHER DISCOUNT,VISA DISCOUNT,,,FD_DERIVED_07_4,VISA DISCOUNT,REVENUE,M,0.0000,168.4800000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,VISA INTERCHANGE REGULAR REVENUE,,,IDW-CT-000094CREDIT_I,REGULAR INTERCHANGE FEE AMOUNT,REVENUE,M,0.0000,0.0000000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,OTHER DISCOUNT,AMERICAN EXPRESS BLUE DISCOUNT,,,FD_DERIVED_07_43,AMERICAN EXPRESS BLUE DISCOUNT,REVENUE,M,0.0000,53.0500000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,INTERCHANGE DISCOUNT REVENUE,,,IDW-CT-0002543CREDIT_I,NON QUALIFY AMOUNT,REVENUE,M,0.0000,56.7700000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,VISA INTERCHANGE DISCOUNT REVENUE,,,IDW-CT-000114CREDIT_I,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,REVENUE,M,0.0000,0.0000000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,VISA INTERCHANGE DISCOUNT REVENUE,,,IDW-CT-000114DEBIT_I,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,REVENUE,M,0.0000,0.0000000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,OTHER DISCOUNT,MASTERCARD DISCOUNT,,,FD_DERIVED_07_1,MASTERCARD DISCOUNT,REVENUE,M,0.0000,6.6300000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,INTERCHANGE DISCOUNT REVENUE,,,IDW-CT-000254CREDIT_I,NON QUALIFY AMOUNT,REVENUE,M,0.0000,204.5300000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,DISCOUNT REVENUE,INTERCHANGE,MC INTERCHANGE REGULAR,,,IDW-CT-000091CREDIT_I,REGULAR INTERCHANGE FEE AMOUNT,REVENUE,M,0.0000,0.0000000,2900,12/01/2022
REVENUE,202212,FD,5230722904000037,RETROMARINE,PASS-THRU REVENUE,PROCESSING INTEGRITY FEE-PRE AUTHORIZATION,PROCESSING INTEGRITY FEE-PRE AUTHORIZATION,,,MSTPIPRE103_I,INTG P ATH FEE,REVENUE,M,0.0000,0.0000000,2900,12/01/2022
